Index,Entry Word,Part of Speech,Affix,Definition
112,bajt,n f,,1. Glück 2. Segen
113,bajtalo,adj m,,Glück habend
114,bakhrano,adj m,,schaf-
115,bakhri,n f,,Schaf
116,bakhro,n m,,Widder
117,bakhroro,n m,,Lamm
118,bakrenasto,adj,,kupfern
119,bakri,n f,,Schaf
120,bakrič,n f,,Schaf
121,bakro,n m,,Kupfer
122,bakro,n m,,Widder
123,bal,n m,,Haar
124,balano,adj m,,schwein-
125,balevas,n m,,"Schmalz, Speck"
126,bali,n f,,Sau
127,balkono,n m,,Balkon
128,balo,n m,,Schwein
129,balono,n m,,Ballon
130,baloro,n m,,Ferkel
131,balta,n f,,Axt
132,baltica,n f,,Axt
133,banana,n f,,Banane
134,bandito,n m,,Bandit
135,banka,n f,,Bank
136,bar,n m,,Stein
137,baripe,n m,,Größe
138,baripe,n m,,Höhe
139,barjovi,v itr,,groß werden
140,baro,adj m,,groß
141,barovi,v itr,,groß werden
142,bartija,n f,,Wirtshaus
143,barumno,adj m,,steinig
144,barva,n f,,Farbe
145,barvindo,adj,,farbig
146,barvito,adj,,bunt
147,baši,v itr,,"quaken, bellen"
148,baso,n m,,Bass
149,bataljono,n m,,Bataillon
150,batine,n m,,"Prügel, Schläge"
151,bato,n m,,Kolben
152,bavko,n m,,Spinne
153,bazeno,n m,,"Becken, Bassin"
154,bedako,adj,,"dumm, Trottel"
155,bedef,adv,,1. besser 2. mehr
156,bedevo,adj m,,schön
157,bedra,n f,,1. Oberschenkel 2. Stelze
158,bedro,n,,1. Oberschenkel 2. Stelze
159,belini,v tr,,weißeln
160,bencino,n m,,Benzin
161,beng,n m,,Teufel
162,berači,n m,,Bettler
163,beračica,n f,,Bettlerin
164,berda,n f,,Bündel
165,bergla,n f,,Krücke
166,berš,n m,,1. Jahr 2. Sommer
167,beršano,adj m,,jährig
168,beršin,n m,,Regen
169,bervalipe,n m,,Reichtum
170,bervalo,adj m,,reich
171,beseda,n f,,Wort
172,besedilo,n m,,Text
173,beši,v itr,,1. sitzen 2. bleiben
174,bešibe,n m,,1. Bleiben 2. Sitzen
175,bešlakeri,v tr,,sitzen lassen
176,betica,n f,,Schädel
177,betica,n f,,Rübe
178,betono,n m,,Beton
179,bezeha,adv,,"schade, leider"
180,bezejaj,adv,,"schade, leider"
181,bezgavka,n f,,Lymphknoten
182,bičhali,v tr,,schicken
183,bijani,v tr,,gebären
184,bijanibe,n m,,Geburt
185,bijav,n m,,1. Hochzeit 2. Fest
186,bikeni,v tr,,verkaufen
187,bikini,v tr,,verkaufen
188,biko,n m,,Stier
189,bilavi ,v tr,,würzen
190,bilini,v tr,,anstreichen
191,bilo kada,adv,,wie auch immer
192,biseri,n m,,Perle
193,bisero,n m,,Perle
194,blagajna,n f,,Kassa
195,blago,n m,,Gewebe
196,blago,n m,,Ware
197,blagoslovini,v tr,,segnen
198,blatniko,n m,,Kotflügel
199,blato,n m,,1. Dreck 2. Sumpf
200,blazina,n f,,Kopfpolster
201,bledo,adj,,"blaß, bleich"
202,bledost,n m,,Bleichheit
203,blisko,n m,,1. Blitz 2. Glanz
204,bloko,n m,,Block
205,bluza,n f,,Bluse
206,bobni,n m,,Trommel
207,bojo,n m,,Kampf
208,bokh,n f,,Hunger
209,bokhalipe,n m,,Hunger
210,bokhaljovi,v itr,,1. hungrig werden 2. hungern
211,bokhalo,adj m,,hungrig
212,boksari,n m,,Boxer
213,bolečina,n f,,Schmerz
214,bolečo,adj,,schmerzhaft
215,bolnica,n f,,"Spital, Krankenhaus"
216,bolničarka,n f,,Krankenschwester
217,bolniko,n m,,Patient
218,bomba,n f,,Bombe
219,bono,n m,,"Bon, Gutschein"
220,bori,n f,,1. Braut 2. Schwiegertochter
221,borini pe,v itr,,"streiten, kämpfen"
222,boro,n m,,"Kiefer, Föhre"
223,borovica,n f,,Heidelbeere
224,borovnica,n f,,Heidelbeere
225,božansko,adj,,göttlich
226,božanstvo,n m,,"Göttlichkeit, Gottheit"
227,božiči,n m,,Weihnachten
228,brada,n f,,Bart
229,bradale,adj,,bärtig
230,brajda,n f,,Weinrebe
231,bralco,n m,,Leser
232,bralka,n f,,Leserin
233,branini,v tr,,"schützen, hüten"
234,branini,v tr,,verteidigen
235,bratanco,n m,,Cousin
236,brca,n f,,Fußtritt
237,brčkoni,v itr,,"wühlen, kramen"
238,brdo,n m,,Hügel
239,brego,n m,,Ufer
240,brekh,n m,,Brust(korb)
241,breskva,n f,,Pfirsich
242,brez,prep,,ohne
243,brez razloga,adv,,ohne Grund
244,breza,n f,,Birke
245,brezdomno,adj,,obdachlos
246,brezplačno,adv,,gratis
247,brezsramno,adj,,schamlos
248,brezu,prep,,ohne
249,bri(v)co,n m,,Friseur
250,briga,n f,,"Sorge, Kummer"
251,brijači,n m,,Friseur
252,brijani,v tr,,rasieren
253,brijani pe,v itr,,sich rasieren
254,brikini pe,v itr,,aufstoßen
255,brisača,n f,,Handtuch
256,brišin,n m,,Regen
257,briska,n f,,Pfirsich
258,britafo,n m,,1. Grab 2. Friedhof
259,britavo,n m,,Grab
260,brkano,adj m,,schnurrbärtig
261,brki,n m pl,,Schnauzbart
262,brojini,v tr,,zählen
263,bronasto,adj,,bronzefarben
264,bršani kaplja,n phr f,,Regentropfen
265,bršin,n m,,Regen
266,brusini,v tr,,schleifen
267,bruso,n m,,Schleifstein
268,bruso,n m,,Schleifstein
269,bruzu,prep,,ohne
270,brzo,prep,,ohne
271,bubrego,n m,,Niere
272,buča,n f,,Kürbis
273,bučakerno,adj m,,"arbeitssam, fleißig"
274,bufeto,n m,,Buffett
275,buha,n f,,Floh
276,bukano,adj m,,lungen-
277,buke,n m pl,,Lunge
278,bukengoro,adj m,,lungen-
279,bukhalipe,n m,,Hunger
280,bukhaljovi,v itr,,1. hungrig werden 2. hungern
281,bukva,n f,,1. Buche 2. Esche
282,bul,n f,,Hintern
283,bula,n f,,"Beule, Geschwulst"
284,bulanta,n f,,Ambulanz
285,bumblji,n m,,Trommel
286,bunda,n f,,Pelzmantel
287,bunka,n f,,1. Knauf 2. Hülse
288,bura,n f,,Wind
289,busa,n f,,Autobus
290,buščedel,v tr,,schlachten
291,buso,n m,,Autobus
292,but,adv,,"viel, sehr"
293,but puti,adv,,vielmals
294,butara,n f,,"Keule, Prügel"
295,buteri,adv,,"mehr, mehrere"
296,buti,n f,,1. Arbeit 2. Angelegenheit
297,butjakero,adj,,"arbeitssam, fleißig"
298,butjano,adj m,,arbeits-
299,butjano,n m,,Arbeiter
300,bužiči,n m,,Weihnachten
301,č,n,,Richtung
302,čačari,v tr,,"erwärmen, erhitzen"
303,čače,adv,,1. wahr 2. richtig
304,čačibe,n m,,Wahrheit
305,čačipe,n m,,Wahrheit
306,čačka,n f,,Gekritzel
307,čačo,adj m,,1. wahr 2. gerade
308,cagari,n m,,Zeiger
309,čaj,n m,,Tee
310,cajho,n m,,1. Zeug 2. Bettzeug
311,cajtingo,n m,,Zeitung
312,cajto,n m,,Zeit
313,čalav,n m,,Schlag
314,čalavi,v tr,,schlagen
315,čalipe,n m,,Sattheit
316,čalo,adj m,,satt
317,čang,n f,,Knie
318,capata,n f,,Hausschuh
319,čar,n f,,Kraut
320,čar,n f,,Gras
321,čaranje,n,,Hexerei
322,čarapa,n f,,Strumpf
323,carina,n f,,Zoll
324,carinakeri,v tr,,verzollen
325,čarjavi,v tr,,weiden
326,čarjavibe,n m,,"Weide, Beweidung"
327,čaro,n m,,Schüssel
328,čarobno,adj,,magisch
329,čarovnica,n f,,Hexe
330,čarovniko,n m,,Zauberer
331,časo,n m,,1. Stunde 2. Zeit
332,častini,v tr,,ehren
333,častno,adj,,ehrenvoll
334,často,n m,,Ehre
335,čavlo,n m,,Nagel
336,če,conj,,"wenn, falls"
337,čebela,n f,,"Biene, Wespe"
338,čebelari,n m,,Imker
339,čebro,n m,,"Eimer, Bottich"
340,čebula,n f,,Zwiebel
341,cedilo,n m,,Sieb
342,čedno,adj,,hübsch
343,čekat,n f,,Stirn
344,cekeri,n m,,"Zöger, Korb"
345,cekino,n m,,"Zechine, Goldstück"
346,čelada,n f,,Helm
347,celini,v tr/itr,,heilen
348,celo,pron indef,,ganze
349,čen,n f,,Ohrring
350,cena,n f,,Preis
351,cenini,v tr,,"einschätzen, bewerten"
352,cepini,v tr,,impfen
353,čepo,n m,,"Propfen, Stoppel"
354,čeprav,conj,,obwohl
355,čerga,n f,,Zelt
356,cesari,n m,,Herrscher
357,cesarica,n f,,Herrscherin
358,cesarstvo,n m,,Königreich
359,česno,n m,,Knoblauch
360,cesta,n f,,Landstraße
361,četa,n f,,Kompanie
362,četardeset,num card,,vierzig
363,četerto,num ord,,vierter
364,četiri,num card,,vier
365,četrak,n m,,Donnerstag
366,četrtak,n m,,Donnerstag
367,četrtina,n f,,Viertel
368,četrtko,n m,,Donnerstag
369,cevo,n m,,Rohr
370,čezo,adv loc,,drüben
371,čezo,prep,,über
372,čhadi,v tr,,erbrechen
373,čhadipe,n m,,Kotzerei
374,čhaj,n f,,1. Tochter 2. Zigeunermädchen
375,čhajori,n f,,kleines Mädchen
376,čhavo,n m,,1. Sohn 2. Zigeunerbursch
377,čhavorano,adj m,,kinder-
378,čhavoro,n m,,1. Sohn 2. Zigeunerbursch
379,čhib,n f,,1. Sprache 2. Zunge
380,čhibalo,adj m,,sprach-
381,čhil,n m,,Fett
382,čhindo,adj m,,geschnitten
383,čhingari pe,v itr,,ermüden
384,čhingeri,v tr,,(klein) schneiden
385,čhini,v tr,,schneiden
386,čhip,n f,,1. Sprache 2. Zunge
387,čhir(i),n f,,Ameise
388,čhivi,v tr,,1. setzen 2. legen 3. stellen
389,čhividi,v tr,,werfen
390,čhori,v tr,,schütten
391,čhoribe,n m,,Schüttung
392,čhorikori,n f,,"Taschenmesser, Klappmesser"
393,čhungadi,v tr,,spucken
394,čhurik,n f,,Messer
395,čibano,adj m,,sprach-
396,cibura,n f,,"Marille, Aprikose"
397,cicini,v tr,,säugen
398,čičini,v tr,,säugen
399,cidi,v itr,,1. fahren 2. ziehen
400,čidi,v tr,,sammeln
401,cidi pe,v itr,,"kriechen, schleichen"
402,cidi pe,v itr,,fahren
403,cidoni,v tr,,sieben
404,cigara,n f,,Zigarre
405,cigareto,n m,,Zigarette
406,ciglo,n m,,Ziegel
407,čigumi,n m,,Kaugummi
408,čik,n f,,Dreck
409,čikalipe,n m,,1. Schmutz 2. Verschmutzung
410,čikalo,adj m,,schmutzig
411,čikljari,v tr,,verschmutzen
412,čiknibe,n m,,Fett
413,čikno,adj m,,fett
414,čiko,n m,,Stummel
415,cikorija,n f,,Zichorie
416,čil,n m,,Pfahl
417,cilji,n m,,Ziel
418,ciljo,n m,,Ziel
419,čilo,n m,,Pfahl
420,čimbura,n f,,"Marille, Aprikose"
421,čingadi,v tr,,rügen
422,čingadi,v tr,,"rufen, schreien"
423,čingadibe,n m,,"Geschrei, Rufen"
424,čingerjajca,n f,,Sense
425,čingula,n f,,Murmel
426,čini,v tr,,"kaufen, einkaufen"
427,činibe,n m,,Kauf
428,cinko,n m,,Zinn
429,čipini,v itr,,hocken
430,čipini,v tr,,zwicken
431,čir(i),n f,,Ameise
432,čiral,n m,,Käse
433,čirikli,n f,,Vogel
434,čiriklji,n f,,Vogel
435,čirimika,n f,,Herbstzeitlose
436,cirkosi,n m,,Zirkus
437,cirkularka,n f,,Kreissäge
438,čirmo,n m,,1. Wurm 2. Ameise
439,čiro,n m,,1. Geschwür 2. Furunkel
440,cisterna,n f,,"Tank, Zisterne"
441,čistilka,n f,,Putzfrau
442,čistini,v tr,,säubern
443,čisto,adj,,sauber
444,čistoca,n f,,Sauberkeit
445,čitanka,n f,,Lesebuch
446,citre,n pl,,Zither
447,civili,n m,,"Zivilist, Bürger"
448,civilizirimbe,adv,,zivilisiert
449,civo,n m,,Rohr
450,članarini,v itr,,beitreten
451,člano,n m,,Mitglied
452,cokla,n f,,Holzschuh
453,čokolada,n f,,Schokolade
454,copata,n f,,Hausschuh
455,čopič ,n,,Pinsel
456,čor,n m,,Dieb
457,čorani,n f,,Diebin
458,čorano,n m,,Dieb
459,čordo,adj m,,gestohlen
460,čori,v tr,,stehlen
461,čoribe,n m,,Diebstahl
462,čorjal,adv,,heimlich
463,čorni,n f,,Diebin
464,čorno,n m,,Dieb
465,čororipe,n m,,Armut
466,čororo,adj m,,arm
467,črevo,n m,,Darm
468,črišnja,n f,,Kirschbaum
469,črišnja,n f,,Kirsche
470,črka,n f,,Buchstabe
471,crki,n m pl,,"Grammeln, Grieben"
472,črta,n f,,Linie
473,čuči,n f,,Brust
474,čudeži,n m,,Wunder
475,čudini pe,v itr,,sich wundern
476,čudno,adj,,"wunderlich, verwunderlich"
477,čudno,adj,,"seltsam, fremdartig"
478,čudovito,adv qual,,wunderbar
479,čudovito,adj,,wunderbar
480,cugo,n m,,Zug
481,cujna,n f,,"Fetzen, Lumpen"
482,cukro,n m,,Zucker
483,cukro,n m,,Bonbon
484,čumidi,v tr,,1. küssen 2. lieben
485,čumidibe,n m,,1. Liebe 2. Küssen
486,čuno,n m,,"Kahn, Nachen"
487,curini,v itr,,"rinnen, tropfen"
488,curko,n m,,Wasserstrahl
489,curlini,v tr,,1. tröpfeln 2. fließen
490,čutilo,n m,,Sinn
491,čutini,v tr,,fühlen
492,čutura,n f,,Feldflasche
493,čuzli,n f,,Schnuller
494,cveko,n m,,Nagel
495,cveto,n m,,Blume
496,cvitoni,v itr,,blühen
497,da,conj,,1. dass 2. falls
498,dade,n m,,Vater
499,daj,n f,,Mutter
500,dajano,adj m,,mütterlich
501,dakeri,v tr,,warten
502,dand,n m,,Zahn
503,dandanas,adv,,heutzutage
504,dandano,adj m,,zahn-
505,dandvalo,adj m,,zahn-
506,dar,n f,,Angst
507,dara,n m pl,,Tür
508,darakeri,v tr,,erschrecken
509,daramno,adj m,,fürchterlich
510,daranjovi,v itr,,sich fürchten
511,darat,adv temp,,heute abend
512,daravi,v tr,,erschrecken
513,dari pe,v itr,,sich fürchten
514,darilo,n m,,Geschenk
515,daska,n f,,Brett
516,davko,n m,,Steuer
517,december,n f,,Dezember
518,dečhi,adv,,soviel
519,dejanje,n m,,"Aktion, Handlung"
520,dejansko,adj,,real
521,dejavnost,n m,,Aktivität
522,dejstvo,n m,,Tatsache
523,del,v tr,,geben
524,del nazat,v tr,,zurückgeben
525,delavco,n m,,Arbeiter
526,delavnica,n f,,Werkstatt
527,delini,v tr,,teilen
528,delitev,n f,,"Teilung, Scheidung"
529,delitva,n f,,Teilung
530,delno,adv,,teilweise
531,delo,n m,,Stück
532,deset,num card,,zehn
533,desetkrat,num mult,,zehnmal
534,deseto,num ord,,zehnter
535,desno,adv,,rechts
536,devedeset,num card,,neunzig
537,Devel,n m,,Gott
538,devet,num card,,neun
539,devetnajst,num card,,neunzehn
540,deveto,num ord,,neunter
541,Devleha,n phr,,Auf Wiedersehen
542,Devloro,n m,,Gott (liebevoll)
543,dialekto,n m,,Dialekt
544,diamanto,n m,,Diamant
545,dihini,v itr,,atmen
546,diho,n m,,Atem
547,dikeri,v tr,,halten
548,dikeri rado,v phr tr,,gernhaben
549,dilenjipe,n m,,Verrücktheit
550,dilinakeri,v tr,,verrückt machen
551,dilinipe,n m,,Verrücktheit
552,dilinjovi,v itr,,verrückt werden
553,dilino,adj m,,"dumm, verrückt"
554,dilino,n m,,Trottel
555,dilja,n f,,Brett
556,dimini pe,v itr,,rauchen
557,dimniko,n m,,Rauchfang
558,dimo,n m,,Rauch
559,direktori,n m,,Direktor
560,dirka,n f,,Wettrennen
561,dirkini,v itr,,"rennen, wettrennen"
562,disako,pron indef,,so
563,dišamno,n m,,Bauer
564,disar,adv,,irgendwie
565,disavo,pron indef,,irgendein
566,dišini,v itr,,duften
567,diso,pron indef,,etwas
568,dive,adv temp,,heute
569,dive,n m,,Tag
570,dive pe keri,v phr itr,,"dämmern, tagen"
571,divjo,adj,,wild
572,diz,n f,,1. Schloss 2. Stadt
573,dlaka,n f,,"Tierhaar, Fell"
574,dlano,n m,,Handfläche
575,dleto,n m,,Meißel
576,dnevniko,n m,,Tagebuch
577,dnevno,adv temp,,täglich
578,dnevno,adj,,täglich
579,dnevno soba,n phr f,,Wohnzimmer
580,dnoho,n m,,Boden
581,do,prep,,"1. bis 2. zu, hin"
582,doba,n f,,Zeitalter
583,dobičko,n m,,Gewinn
584,dobini,v tr,,"empfangen, erhalten"
585,dodatno,adj,,zusätzlich
586,dodel,v tr,,dazugeben
587,dodžakeri,v itr,,warten
588,dogodko,n m,,Ereignis
589,dogovoro,n m,,"Absprache, Abmachung"
590,dohodko,n m,,Einkommen
591,dojenčko,n m,,Baby
592,dojini,v tr,,stillen
593,dojka,n f,,Brust
594,dokazini,v tr,,beweisen
595,dokazo,n m,,Beweis
596,dokle,conj,,1. während 2. bis
597,dokončindo,adj m,,beendet
598,dokončini,v tr,,beenden
599,doktari,n m,,Doktor
600,doktori,n m,,Doktor
601,doktorica,n f,,Doktorin
602,dokumento,n m,,Dokument
603,dolari,n m,,Dollar
604,doleha,adv loc,,dort drüben
605,doleske,adv caus,,deshalb
606,dolgo,adj,,lang
607,dolgočasno,adj,,langweilig
608,dolina,n f,,Tal
609,dolžina,n f,,Dauer
610,dolžnost,n f,,Pflicht
611,domišlija,n f,,"Einbildung, Phantasie"
612,domothavi,v tr,,beweisen
613,dopodne,adv temp,,vormittags
614,dopusto,n m,,Urlaub
615,doresi,v itr,,1. ankommen 2. genügen
616,dorig,adv loc,,hier
617,dorik,n f,,Band
618,doslej,adv,,bislang
619,dosta,adv,,"genug, genügend"
620,dosti,adv,,"genug, genügend"
621,dotaknini,v tr,,berühren
622,dote,adv loc,,dort
623,dotiko,n m,,Berührung
624,dova,pron dem,,jener
625,dovolini,v tr,,erlauben
626,dovoljenje,n f,,Erlaubnis
627,drago,adj,,1. lieb 2. teuer
628,drak,n f,,Traube
629,drakh,n f,,Traube
630,drakhano,adj m,,trauben-
631,drato,n m,,Draht
632,dražini,v tr,,"reizen, hänseln"
633,drimini,v itr,,"schlummern, dösen"
634,driska,n f,,Durchfall
635,drobini,v tr,,zerkleinern
636,drobiži,n m,,"1. Kleinzeug, Kleinkram 2. Kleingeld"
637,drobno,adj,,winzig
638,drobo,n m,,Darm
639,drobovina,n f,,Eingeweide
640,drobtine,n f pl,,Krümel
641,drogo,n m,,Mast
642,drom,n m,,1. Weg 2. Reise 3. Straße
643,dromano,adj m,,"weg-, reise-"
644,drozgo,n m,,"Drossel, Amsel"
645,drubdinja,n f,,Krümel
646,drugač,conj,,andernfalls
647,drugačno,adv,,unterschiedlich
648,drugo,n m,,Mast
649,drugo,pron indef,,1. anderer 2. zweiter
650,drugono,pron indef,,etwas anderes
651,družba,n f,,Gesellschaft
652,družina,n f,,"Familie, Sippe"
653,družtvo,n m,,Gesellschaft
654,država,n f,,Staat
655,državljano,n m,,Staatsbürger
656,državno,adj,,staatlich
657,du,prep,,1. in 2. hinein
658,dudumni,n f,,Kürbis
659,dugačko,adj,,1. lang 2. weit
660,dugipe,n m,,Länge
661,dugo,n m,,Schuld
662,duhano,n m,,Tabak
663,duhi,v itr,,schmerzen
664,duhibe,n m,,Schmerz
665,duho,n m,,Atem
666,duho,n m,,Geist
667,duhovniko,n m,,Priester
668,dujcevno,adj,,doppelläufig
669,dujčhibano,adj m,,zweisprachig
670,dujčlansko,adj,,zweigliedrig
671,dujdelno,adj,,zweiteilig
672,dujglasno,adj,,zweistimmig
673,dujmisično,adj,,zweimonatig
674,dujmotorno,adj,,zweimotorig
675,dujnastropno,adj,,zweistöckig
676,dujodelčno,adj,,zweiklassig
677,dujpičje,n m,,Doppelpunkt
678,dujsto,num card,,zweihundert
679,dujtaktno,adj,,zweitakt-
680,dujtirno,adj,,zweigleisig
681,dumo,n m,,1. Schulter 2. Rücken
682,dur,adv loc,,weit
683,duribe,n m,,Entfernung
684,durijal,adv loc,,"von fern, von weit"
685,duša,n f,,Seele
686,duševno,adj,,seelisch
687,duvar,num mult,,zweimal
688,duvi,v itr,,schmerzen
689,dužno,adj,,schuldig
690,dva(j)set,num card,,zwanzig
691,dvajsetkrat,num mult,,zwanzigmal
692,dvajseto,num ord,,zwanzigster
693,dvanajst,num card,,zwölf
694,dvojno,adj,,doppelt
695,dvomljivo,adj,,zweifelhaft
696,dvomo,n m,,Zweifel
697,e,conj,,ja
698,e,part,,und
699,ednina,n f,,Einzahl
700,ekipa,n f,,Team
701,ekrano,n m,,Bildschirm
702,eksplodirini,v itr,,explodieren
703,elektrika,n f,,Elektrizität
704,enajst,num card,,elf
705,enako,adj,,gleich
706,enako,adv qual,,gleich
707,energija,n f,,Energie
708,enostavno,adv,,"einfach, schlicht"
709,enostavno,adj,,"einfach, schlicht"
710,enota,n f,,Einheit
711,epidemija,n f,,Epidemie
712,erjavini,v itr,,rosten
713,erjavo,adj,,braun
714,erženo,adj,,Roggen-
715,eržo,n m,,Roggen
716,etnično,adj,,ethnisch
717,evidenca,n f,,Evidenz
718,fabrika,n f,,Fabik
719,fajercago,n m,,Feuerzeug
720,fajfa,n f,,Pfeife
721,fantazija,n f,,Phantasie
722,fara,n f,,Pfarre
723,farba,n f,,Farbe
724,farbini,v tr,,färben
725,februar,n m,,Februar
726,ferbanto,n m,,Verband
727,ferniko,n m,,Vorhang
728,fertačka,n f,,Schleuder
729,fertik,adv,,fertig
730,fičko,n m,,Pfiff
731,fičkoni,v itr,,pfeifen
732,figa,n f,,1. Feige 2. Faust
733,filmo,n m,,Film
734,fino,adj,,"fein, vornehm"
735,finta,n f,,"Finte, Lüge"
736,fizkultura,n f,,Gymnastik
737,flama,n f,,Rindfleisch
738,flaša,n f,,Flasche
739,flavta,n f,,"Flöte, Trillerpfeife"
740,flika,n f,,1. Fetzen 2. Flicken
741,flisavo,adj,,"narbig, vernarbt"
742,flomasteri,n m,,"Barbier, Friseur"
743,fotografo,n m,,Fotograf
744,frača,n f,,Schleuder
745,frešto,n m,,Gefängnis
746,frigani,n m,,(Stein)pilz
747,frišno,adj,,frisch
748,frnikola,n f,,Murmel
749,frula,n f,,"Flöte, Trillerpfeife"
750,fruška,n f,,Birne
751,fruška,n f,,Birnbaum
752,fruštiko,n m,,Frühstück
753,fučko,n m,,Pfiff
754,gad,n m,,"Hemd, Bluse"
755,gado,n m,,Viper
756,gadži,n f,,1. Bäuerin 2. Nicht-Romni
757,gadžikane,adv,,nicht-zigeunerisch
758,gadžo,n m,,1. Bauer 2. Nicht-Rom
759,gagoni,v itr,,schnattern
760,gajba,n f,,"Steige, Käfig"
761,gajžniko,n m,,Peitsche
762,garavo,adj,,räudig
763,garaža,n f,,Garage
764,garderoba,n f,,Garderobe
765,garini,v itr,,schuften
766,garuvi,v tr,,1. verstecken 2. bedecken
767,gasini,v tr,,"löschen, stillen"
768,gav,n m,,Dorf
769,gavumno,adj m,,dörflich
770,gazda,n m,,Hausherr
771,gazini,v itr,,stapfen
772,gazoni,v itr,,stapfen
773,geni,v tr,,zählen
774,gibanji,n m,,Bewegung
775,gibini,v itr,,"sich bewegen, sich neigen"
776,gibini,v tr,,1. bewegen 2. neigen
777,gimnazija,n f,,Gymnasium
778,gipso,n m,,Gips
779,gizdavo,adj,,hochmütig
780,gladini,v tr,,1. streicheln 2. glätten
781,gladko,adj,,hungrig
782,glasba,n m,,Musik
783,glasbeniko,n m,,"Musikant, Musiker"
784,glasbeno,adj,,Musik…
785,glasbilo,n m,,Instrument
786,glasno,adj,,laut
787,glaso,n m,,Stimme
788,glavno,adj,,hauptsächlich
789,glavno misto,n phr m,,Hauptstadt
790,glažo,n m,,Glas
791,gledališči,n m,,Theater
792,gledavco,n m,,Zuschauer
793,gležnjo,n m,,Knöchel
794,glibako,n m,,Tiefe
795,glibako,adj,,tief
796,glido,n m,,Gelenk
797,glihkana,adv temp,,soeben
798,glina,n f,,Ton
799,glista,n f,,Wurm
800,gliva,n f,,Pilz
801,globina,n f,,Tiefe
802,glodini,v tr,,"nagen, knabbern"
803,gluho,adj,,taub
804,gluhonemo,n m,,Taubstummer
805,gmajna,n f,,Sumpf
806,gnezdo,n m,,Nest
807,gnida,n f,,Nisse
808,gnilo,adj,,faulig
809,gnini,v itr,,faulen
810,gnizdo,n m,,Nest
811,gnojasto,adj,,eitrig
812,gnojini,v tr,,düngen
813,gnojini pe,v itr,,eitern
814,gnojo,n m,,Eiter
815,godba,n f,,Musikkapelle
816,godina,n f,,Regen
817,godo,n m,,Namenstag
818,godži,n f,,Hirn
819,goj,n f,,Wurst
820,golobo,n m,,Taube
821,golubači,n m,,Taube
822,golubo,n m,,Taube
823,gomež,n m,,1. Pferd 2. Nicht-Rom
824,gono,n m,,Sack
825,gora,n f,,Berg
826,goruvi,v tr,,1. verstecken 2. bedecken
827,gosenica,n f,,Raupe
828,gosli,n m,,"Fiedel, Gusla"
829,gospodari,n m,,Hausherr
830,gospodarstvo,n m,,Wirtschaft
831,gostilna,n f,,Gasthaus
832,gostilničari,n m,,Wirt
833,gostilničarka,n f,,Wirtin
834,gostitelj,n m,,Gastgeber
835,gostitelji,n m,,Gastgeber
836,gosto,n m,,Gast
837,gosto,adj,,dicht
838,gotavo,adv,,fertig
839,gotovo,adv,,fertig
840,govedina,n f,,Rindfleisch
841,govedo,n m,,Rindvieh
842,govori,n m,,Rede
843,gra,n m,,Pferd
844,grabini,v tr,,"greifen, packen"
845,grablje,n m,,"Harke, Haue"
846,grabljini,v tr,,"harken, rechen"
847,gradnja,n f,,Bau
848,grado,n m,,Burg
849,grado,n m,,Stadt
850,graho,n m,,Erbse
851,granica,n f,,Grenze
852,granko,adj m,,bitter
853,grasni,n f,,Stute
854,grastikano,adj m,,pferdemäßig
855,grbo,n m,,Wappen
856,grča,n f,,Astknoten
857,grči,n m,,Krampf
858,grdo,adj,,1. schlecht 2. hässlich
859,grebeno,n m,,Grat
860,greho,n m,,Sünde
861,grešindo,adj m,,sündhaft
862,grešini,v itr,,sündigen
863,grhli,n,,"Fisole, grüne Bohne"
864,griho,n m,,Sünde
865,gripa,n f,,Grippe
866,griva,n f,,Mähne
867,griža,n f,,"Durchfall, Ruhr"
868,grizini,v tr,,beißen
869,grlo,n m,,Kehle
870,grmini,v itr,,donnern
871,grmo,n m,,"Strauch, Busch"
872,grobo,adj,,grob
873,gromo,n m,,Donner
874,groza,n f,,"Entsetzen, Grauen"
875,grozdo,n m,,Drossel
876,grozini,v itr,,drohen
877,grozljivo,adj,,"schrecklich, grausig"
878,grožnja,n f,,Drohung
879,grulini,v itr,,gurren
880,grunto,n m,,"Grund, Boden"
881,grupa,n f,,Gruppe
882,gudlano,n m,,Süßer
883,gudlič,n m,,Süßigkeit
884,gudlipe,n m,,Süßigkeit
885,gudljakeri,v tr,,"versüßen, süßen"
886,gudlo,adj m,,süß
887,gudžovarno,adj m,,schlau
888,gulini,v tr,,"pauken, lernen"
889,gulu,adv,,ringsum
890,gumi,n m,,"Gummi, Reifen"
891,guncini,v tr,,schaukeln
892,gurovibe,n m,,Verstecken
893,gurudo,adj m,,"versteckt, verborgen"
894,gurumni,n f,,Kuh
895,gurumnjano,adj m,,kuh-
896,guruv,n m,,Ochse
897,guruvano,adj m,,kuh-
898,guruvi,v tr,,1. verstecken 2. bedecken
899,guruvi pe,v itr,,sich verstecken
900,guruvič,n f,,Kuh
901,guruvo,n m,,Ochse
902,guša,n f,,Kropf
903,gusako,n m,,Ganter
904,gusari,n m,,Seeräuber
905,guščari,n m,,Eidechse
906,guška,n f,,Gans
907,gusle,n f pl,,"Fiedel, Gusla"
908,gutnini,v tr,,schlucken
909,gužva,n f,,Gedränge
910,habe,n m,,"Essen, Speise"
911,hajde,interj,,los!
912,hajka,n f,,"Hetzjagd, Kesseltreiben"
