Index,Entry Word,Part of Speech,Affix,Definition
1,ačhel,v itr,,"1. bleiben 2. wohnen, (an einem Ort) leben"
2,ada,pron dem m,,dieser
3,adathar,adv loc,,von hier
4,adathar,adv loc,,"von hier, daher"
5,adi,adv temp,,heute
6,ado,pron dem m,,dieser
7,aga,n f,,"Ast, Zweig"
8,aja,pron dem f,,diese
9,akan,adv temp,,jetzt
10,akarkon,pron indef,,wer auch immer
11,akarsar,adv mod,,wie auch immer
12,akarso,pron indef,,was auch immer
13,akastinel,v tr,,hängen
14,akharel,v tr,,"rufen, holen"
15,akhor,n m,,Nuss
16,akor,adv temp,,"dann, damals"
17,al,v itr,,"1. kommen 2. sein (Futur, Imperativ, Konditional) 3. werden (Vergangenheitszeiten uja)"
18,alato,n m,,Tier
19,amaro,pron poss 1 sg m,,unser
20,amen,pron pers 1 pl,,wir
21,anav,n m,,Name
22,anavel,v tr,,"bringen lassen, bestellen"
23,and',prep,,1. in (vor Vokalen) 2. nach (vor Vokalen)
24,andar,adv loc,,"1. davon, daraus 2. von innen"
25,andar,prep,,"von, aus"
26,ande,part vb,,hinein-
27,ande,prep,,"1. in, hinein 2. nach"
28,ande,adv loc,,"innen, darin, innerhalb, hinein"
29,ande kerel,v tr,,schließen
30,ande lonďarel,partv tr,,einsalzen
31,ande mukel,partv tr,,hereinlassen
32,ande paruvel,partv tr,,"umtauschen, eintauschen"
33,ande perel,partv itr,,hineinfallen
34,ande phenel ,partv tr,,anzeigen
35,anel,v tr,,"herbringen, mitbringen, mitnehmen"
36,anǧal,adv loc,,"1. vorne, voran 2. erstmals"
37,anǧal,prep,,vor
38,angali,n f,,"Schoß, Umarmung"
39,angle,prep,,vor
40,angle,part vb,,"vor-, hervor-"
41,angrusti,n f,,Ring
42,angušto,n m,,Finger
43,angušto,n f,,Finger
44,ar,pron indef,,"anderer, andere, anderes"
45,ar,part vb,,"hinaus-, aus-"
46,ar,adv loc,,draußen
47,ari,adv loc,,draußen
48,ari,part vb,,"hinaus-, aus-"
49,ari akharel,partv tr,,hinausrufen
50,ari kerel,v tr,,öffnen
51,ari mukel,partv tr,,freilassen
52,ari paruvel,partv tr,,"austauschen, auswechseln"
53,ari perel,partv itr,,herausfallen
54,ari phenel,partv tr,,"aussprechen, verlautbaren, ausplaudern"
55,ari pravel,partv tr,,öffnen
56,arto di,adj phr,,"nächster Tag, folgender Tag"
57,asavo,pron dem,,"so ein, solch ein"
58,asel,v itr,,lachen
59,asel ari,v tr,,auslachen
60,astarel,v tr,,"nehmen, ergreifen, fangen"
61,asva,n m pl,,Tränen
62,ať,n f,,Auge
63,aťh,n f,,Auge
64,athar,adv loc,,"von hier, daher"
65,aťi,adj,,so viel
66,atkozinel,v tr,,"verfluchen, verwünschen"
67,avďin,n f,,Honig
68,aver,pron indef,,"anderer, andere, anderes"
69,avgun,adv temp,,"das erste Mal, zum ersten Mal"
70,avka,adv mod,,"so, dadurch"
71,avral,adv loc,,"außen, von außen"
72,azdel,v tr,,"heben, aufheben"
73,azdel upre,partv tr,,"heben, aufheben"
74,azdingerel,v tr,,"wiederholt aufheben, immer wieder aufheben"
75,azir,adv caus,,deshalb
76,bakrano,adj m,,Schaf-
77,bakrano mas,n phr m,,Schaffleisch
78,bakri,n f,,Schaf
79,bakro,n m,,Schafsbock
80,bal,n m,,Haar
81,baľari,n m,,Schweinehirt
82,balevas,n m,,Speck
83,baličho,n m,,Ferkel
84,balo,n f,,Schwein
85,balo mas,n phr m,,Schweinefleisch
86,balutno,adj m,,"linker, linke"
87,balutno,adv loc,,links
88,balvas,n m,,Speck
89,banďarel,v tr,,"krumm machen, verbiegen"
90,banďol,v itr,,krumm werden
91,bango,adj m,,"krumm, gebeugt, lahm"
92,bango hi,v phr,,"lahm sein, hinken"
93,bar,n f,,Stein
94,bar,n f,,Garten
95,bar,n m,,Stein
96,bař,n m,,Stein
97,bař,n f,,Stein
98,barari,n m,,1. Maurer 2. Gärtner
99,bařari,n m,,1. Maurer 2. Gärtner
100,barati,n m,,Freund
101,baravel,v tr,,"1. größer machen, wachsen lassen 2. aufziehen"
102,barďol,v itr,,wachsen
103,baro,adj m,,groß
104,baro raj,n phr m,,mächtiger Mann
105,barvalipe,n m,,"Wohlstand, Reichtum"
106,bašel,v itr,,"Lärm machen, Geräusche verursachen (Tiere und Musikinstrumente)"
107,bašno,n m,,Hahn
108,bast,n f,,Glück
109,bavjal,n f,,Wind
110,beng,n m,,"1. Teufel 2. Polizist, Gendarm"
111,berš,n m,,Jahr
112,bešel,v itr,,sitzen
113,bi,prep,,ohne
114,bijav,n m,,Hochzeit
115,bijavel,v tr,,"schmelzen, tauen"
116,biknel,v tr,,verkaufen
117,bil,v itr,,"schmelzen, tauen"
118,bilondo,adj m,,ungesalzen
119,biol,v itr,,"schmelzen, tauen"
120,birinel,v mod,,"können, fähig sein"
121,biš,num card,,zwanzig
122,bišengi,n f,,"Zwanziger, Zwanzig-Forint-Note (ungarische Banknote)"
123,bisori,n f,,Perle
124,bišto,num ord,,zwanzigster
125,bistrel,v tr,,vergessen
126,bistrel,v tr,,vergessen
127,bloko,n f,,Fenster
128,boba,n f,,Mais
129,boba,n m,,Mais
130,bobo,n m,,Erbsen
131,bočkora,n f,,Schuh
132,bok,n f,,Hunger
133,bokh,n f,,Hunger
134,bokhajol,v itr,,"hungern, hungern nach"
135,bokhalo,adj m,,hungrig
136,boldines,adv mod,,"umgekehrt, verkehrt"
137,börtön,n f,,Gefängnis
138,bota,n f,,"Geschäft, Laden"
139,božiťa,n f,,Weihnachten
140,brišind,n m,,Regen
141,brižinel,v itr,,"sich sorgen, bekümmert sein"
142,bučol ,v itr,,heißen (1.p.sg. bučuvav)
143,bučuma,n f,,"Stumpf, Klotz"
144,bujharel,v tr,,"verbreitern, erweitern"
145,buko,n m,,Leber
146,bul,n f,,Hintern
147,burňik,n f,,Handvoll
148,but,adj,,viel
149,buteder,adj,,mehr
150,buter,adj,,mehr
151,buti,n f,,"1. Arbeit, Beruf, Job 2. Angelegenheit"
152,ča,adv mod,,nur
153,čačipe,n m,,Wahrheit
154,čačo,adj m,,"wahr, richtig"
155,čajol,v itr,,"sich satt essen, sich sättigen"
156,cajt,n f,,Zeit
157,čak,adv mod,,nur
158,čalado,n m,,1. Familie 2. Kinder
159,čalal,v tr,,schlagen
160,čalal,v tr,,"1. stoßen, schlagen 2. beschlagen"
161,čang,n f,,1. Knie 2. Bein
162,čar,n f,,Gras
163,čarda,n f,,Gasthaus
164,čarel,v tr,,lecken
165,čavri,n f,,"junges Huhn, Küken"
166,čekat,n m,,Stirn
167,čeňi,n f,,Ohrringe
168,cerha,n f,,Zelt
169,cerhaki beli,n phr f,,Zeltstange
170,Cerhari,n m,,Cerhari (Romagruppe)
171,čerhin,n f,,Stern
172,češinako,n m,,Knoblauch
173,čhaj,n f,,"Mädchen, Tochter (Romni)"
174,čhandel,v itr,,"brechen, erbrechen"
175,čhandel ari,v itr,,"brechen, erbrechen"
176,čhavo,n m,,"Sohn (Rom), Knabe (Rom)"
177,čhej,n f,,"Mädchen, Tochter (Romni)"
178,čhib,n f,,1. Zunge 2. Sprache
179,čhidel,v tr,,1. werfen 2. ins Gefängnis sperren
180,čhidingerel,v tr,,herumwerfen
181,čhinďol,v itr,,"zerbrechen, reißen"
182,čhinel,v tr,,schneiden
183,čhingerďol,v itr,,"zerreißen, zerrissen werden"
184,čhingerel,v tr,,zerreißen
185,čhivel,v tr,,"1. werfen 2. setzen, legen, stellen 3. ins Gefängnis sperren"
186,čhivel,v tr,,"setzen, legen, stellen"
187,čhivel pe,v itr,,"weglaufen, durchbrennen"
188,čhivel pe tele,partv,,sich ausziehen
189,čhivel tele,partv tr,,"ausziehen, ablegen"
190,čhora,n f,,"Bart, Schnurrbart"
191,čhorďol,v itr,,fließen
192,čhorďol ari,v itr,,"überfließen, ausrinnen"
193,čhorel,v tr,,"gießen, schütten"
194,čhorel ari,v tr,,"ausgießen, ausschütten"
195,čhučho,adj m,,leer
196,čhungarel,v tr,,spucken
197,čhungarel tele,partv tr,,anspucken
198,čhuri,n f,,Messer
199,cidel,v tr,,"spielen (Geige, Musikinstrument)"
200,cidel,v tr,,ziehen
201,cidingerel,v tr,,ziehen (frequentativ)
202,čik,n f,,Schlamm
203,čikajisarel,v itr,,niesen
204,čikalo,adj m,,schlammig
205,ciǩel,v itr,,an der Brust trinken
206,čiknipe,n m,,"Fett, Schmierfett"
207,čikno,adj m,,fett
208,čila,adv temp,,"seit langem, vor langer Zeit"
209,cilo,pron indef,,ganz
210,čiluno,adj m,,"alt, ehemalig"
211,cipa,n f,,"Leder, Haut"
212,cipa,n f,,"Haut, Leder"
213,čiriǩano,adj m,,Vogel-
214,čirikli,n f,,"Vogel, Spatz"
215,Colari,n m,,"Colari (Romagruppe), Teppichhändler (Romagruppe)"
216,colo,n m,,Decke
217,čorel,v tr,,stehlen
218,čořipe,n m,,Armut
219,čoro,adj m,,"1. arm 2. verwaist 3. schlecht (Geräte, Tiere)"
220,čořo,adj m,,"1. arm 2. verwaist 3. schlecht (Geräte, Tiere)"
