Index,Entry Word,Part of Speech,Affix,Definition
1250,moguče,adv mod,,"ndoshta, ka mundësi, ka të ngjarë"
1251,moguče tano,part mod,,"është e mundur, egziston mundësia"
1252,mogučnost,n m,,mundësi
1253,molba,n f,-e/-a-,"kërkesë, lutje"
1254,molim,part,,(të) lutem
1255,molinela,v tr,-dž-/-mo,"1. lyp 2. kërkoj, pyes 3. lus, lutem"
1256,molitva,n f,-e/-a-,lutje
1257,momenti,n m,-ija/-es-,"çast, moment"
1258,mora,part mod,,duhet
1259,moralno,adj,,moral
1260,more,n m,,det
1261,morti,n f,-ja/-ja-,"lëkurë, gëzof, pellush"
1262,mosto,n m,-ja/-os-,urë
1263,mothavela,v tr,-dž-/-d-,"tregoj, demonstroj"
1264,motika,n f,-e/-a-,"lopatë, kaci"
1265,možda,adv mod,,"ndoshta, ndofta"
1266,mrazo,n m,-ja/-os-,ngricë
1267,mreža,n f,-e/-a-,"rrjetë, rrjet"
1268,mršavo,adj,,"i hollë, elegant"
1269,mrz,n m,,përtaci
1270,mrzalo,adj m,,përtac
1271,mrzinela,v tr,-dž-/-mo,urrej
1272,mržňa,n m,,urrejtje
1273,mrzomo,adj m,,i ngrirë
1274,mrzonela,v itr,-dž-/-d-,ngrij
1275,mučibe,n m,,rrotë
1276,mucinela,v itr,-dž-/-mo,belbëzoj
1277,mudarela,v tr,-dž-/-d-,vras
1278,mudro,adv mod,,me mend
1279,muj,n m,-a/-es-,1. gojë 2. fytyrë
1280,mukhela,v tr,,"1. lë, lëshoj 2. lë të shkojë 3. lë të bjerë 4. kuptoj, marr vesh 5. braktis"
1281,mulikane,adv mod,,pa shpresë
1282,mulikano sanduko,n phr m,,arkivol
1283,mulo,adj m,,i vdekur
1284,mumuľi,n f,-ja/-ja-,qiri
1285,murš,n m,-a/-es-,burrë
1286,muršikano,adj m,,mashkullor
1287,muruzi,n m,-ija/-es-,misër
1288,musafiri,n m,-ija/-es-,"1. mysafir, vizitor, mik 2. i huaj"
1289,musafiri,adj,,i huaj
1290,musafirka,n f,-e/-a-,"1. mysafir (f.), vizitor (f.), mik (f.) 2. i huaj (f.)"
1291,mušica,n f,-e/-a-,"mushko(n)jë, mickojë"
1292,mustakija,n f,-e/-a-,mustaqe
1293,mušterija,n m,,klienti
1294,muter,n m,-a/-es-,"urinë, shurrë (vulg.)"
1295,mutňavina,n f,,"avull, mjegull, tym"
1296,mutrela,v itr,-dž-/-d-,"urinoj, shurroj, bëj urinën"
1297,muzičari,n m,-ija/-es-,muzikant
1298,muzika,n f,-e/-a-,muzikë
1299,muzikalno,adj m,,muzikor
1300,muzinela,v tr,-dž-/-mo,mjel
1301,na,adj indef,,"asnjë, aspak"
1302,na,part neg,,"1. jo 2. nuk, s'"
1303,na šaj,part mod,,"nuk jam në gjendje, nuk mund"
1304,na žalost,adv mod,,"për fat të keq, fatkeqësisht"
1305,nabinela,v tr,-dž-/-mo,paketoj
1306,nacija,n f,-e/-a-,komb
1307,način,n m,,"lloj, soj"
1308,nacionalno,adj m,,"kombëtar, nacional"
1309,nada,n f,-e/-a-,shpresë
1310,nadinela,v itr,-dž-/-mo,shpresoj
1311,naglasinela,v tr,-dž-/-mo,"thekson, nënvisoj, mëshoj, theksoj"
1312,nagovorinela,v tr,-dž-/-mo,bind
1313,nagradinela,v tr,-dž-/-mo,shpërblej
1314,naj,n m,-a/-es-,1. gisht 2. gisht tregues 3. kthetër
1315,najboľe,adv mod,,shumë mirë
1316,najbuter,part sup,,"shumë i …,  superlativ"
1317,najčešče,adv mod,,më së shumti
1318,najvažno,adj indef,,parësor
1319,najviše,part sup,,"shumë i …,  superlativ"
1320,nakh,n m,-a/-es-,hundë
1321,nakhela,v itr,,"1. vij këndej, shkoj matanë 2. kaloj përmes 3. kaloj afër, kaloj para"
1322,nakit,n f,,"bizhuteri, arturina"
1323,naknadno,adv temp,,"më pas, më pastaj"
1324,nakovaň,n m,,kudhër
1325,nambormo,adj m,,i sëmurë
1326,nambormo,n m,,"pacient, i sëmurë"
1327,nambrosačerela,v tr,-dž-/-d-,mërzis
1328,nambrosaľovela,v itr,-dž-/-d-,sëmurem
1329,namekhela,v tr,,mohoj
1330,nameninela,v tr,-dž-/-mo,"synoj, kam për qëllim"
1331,namera,n f,-e/-a-,qëllim
1332,namerno,adv mod,,qëllimisht
1333,namestibe,n m,,përmirësim
1334,namestimo,adj indef m,,i rregullt
1335,namestinela,v tr,-dž-/-mo,"1. vë, vendos, shtrij, lë 2. strehoj"
1336,nandžojbe,n m,-ba/-bas-,banjë
1337,nandžola,v itr,-il-/-il-,"laj, lahem, bëj banjë"
1338,nangipe,n m,-pa/-pas-,lakuriqësi
1339,nango,adj m,,1. lakuriq 2. i zhveshur (pyll)
1340,napadinela,v tr,-dž-/-mo,sulmoj
1341,napeto,adj,,1. i tendosur 2. tendosës
1342,napor,n m,,"mundim, stërmundim, sforcim"
1343,napredno,adj,,përparimtar
1344,narandža,n f,-e/-a-,portokall
1345,narandžasto,adj,,portokalli
1346,naravno,adv mod,,natyrisht
1347,nareďeňe,n m,,urdhër
1348,naredinela,v tr,-dž-/-mo,urdhëroj
1349,naročito,adv mod,,veçanërisht
1350,narodno,adj,,popullor
1351,naručinela,v tr,-dž-/-mo,1. urdhëroj 2. porosis
1352,narukvica,n f,-e/-a-,zinxhir dore
1353,našaldo,adj m,,i humbur
1354,našaldžola,v itr,-il-/-il-,"1. zhduk, zhdukem 2. humb, ngatërrohem"
1355,našalela,v tr,-dž-/-d-,"1. humb, humbas 2. pakësoj"
1356,našaľibe,n m,-ba/-bas-,humbje
1357,našela,v itr,-t-/-t-,"1. vrapoj, shkoj me vrap, arratisem, iki, shkoj 2. shpërngulem 3. shmang"
1358,naselinela,v itr,-dž-/-mo,"vendosem, ngulem"
1359,našibe,n m,-ba/-bas-,"ikje, arrati, arratisje"
1360,nasiľe,n m,,dhunë
1361,nasilno,adj,,"i dhunshëm, violent"
1362,nasledinela,v itr,-dž-/-mo,"trashëgoj, ndjek"
1363,nastavinela,v tr,-dž-/-mo,"vazhdoj, vijoj"
1364,našti te,part mod,,"nuk mund(em), s'mund(em)"
1365,nasvalipe,n m,-pa/-pas-,sëmundje
1366,natkovaň,n m,,"shakull, kacek, kaciq"
1367,natovarinela,v tr,-dž-/-mo,ngarkoj
1368,naučniko,n m,-ja/-os-,shkencëtar
1369,nauka,n f,-e/-a-,shkencë
1370,navalinela,v tr,-dž-/-mo,shtyp
1371,nečisto,adj,,"1. i pistë, i qelbur 2. i paqartë"
1372,nedavno,adj,,nga fundi
1373,nedostajinela,v tr,-dž-/-mo,mungon (diçka)
1374,nedostatak,n m,,"mungesë, mangësi, e metë"
1375,nega,n f,-e/-a-,trajtim
1376,nego,adv,,meqë ra fjala
1377,nego,part,,po
1378,nejasno,adj,,i dyshimtë
1379,neki,art indef,,njdikush
1380,neko,pron indef,,dikush
1381,nekoliko,pron indef,,ca
1382,nekoliko,adj indef,,1. pak 2. shumë
1383,nekorisno,adj,,i panevojshëm
1384,nemirno,adj,,i pandalur
1385,nemo,adj,,memec
1386,nemočno,adj,,i leqendisur
1387,nemoguče,adj,,i pamundur
1388,nena,n f,-e/-a-,"gjyshe, nënë"
1389,neobično,adj m,,çuditshëm
1390,neobično,adv mod,,jashtëzakonisht
1391,neobzirno,adj m,,që s'pyet për tjetrin
1392,neočekivano,adv mod,,"papitmas, papritur, befas"
1393,neočekivano,adj,,i papritur
1394,neopredeľeno,adj,,i paanshëm
1395,neoprezan,adj,,i pakujdesshëm
1396,neplodno,adj,,shterp
1397,neposredno,adj,,i menjëhershëm
1398,nepotrebno,adv mod,,pa pasur nevojë
1399,nepravedno,adj,,paragjykues
1400,neprijateľ,n m,,armik
1401,neprijateľsko,adj,,armiqësor
1402,neprijatno,adj,,"harbut, i vrazhdë"
1403,nepristojno,adj,,i pacipë
1404,nervi,n m,-ija/-es-,nerv
1405,nervno,adj,,nervor
1406,nervozno,adj m,,nervoz
1407,nesigurno,adj,,i pasigurt
1408,nesposobno,adj,,i paaftë
1409,nešto,adj indef,,"në një farë mënyre, disi"
1410,nešto,pron indef,,diçka
1411,nestrpľivo,adj,,i paduruar
1412,nesvesno,adj,,i alivanosur
1413,nevažečo,adj,,shkatërruar
1414,neverno,adj,,i pandershëm
1415,neverovatno,adj,,i pabesueshëm
1416,nevidľivo,adj,,i padukshëm
1417,nevino,adj,,i pafajshëm
1418,nevo,adj m,,i ri
1419,Nevo Berš,n phr m,,Vit i Ri
1420,nezavisno,adj,,i pavarur
1421,nežno,adj,,"i butë, i njomë"
1422,ni…ni,conj,,as…as
1423,nigde,adv indef,,asgjëkund
1424,nikada,adv indef,,kurrë
1425,niko,pron indef,,"askush, kërkush, asnjeri"
1426,nikotar,adv loc,,nga asgjëkund
1427,nilaj,n m,-a/-es-,verë
1428,nipošto,adv indef,,"në asnjë mënyrë, kurrsesi"
