Index,Entry Word,Part of Speech,Affix,Definition
804,iznenadinela,v tr,-dž-/-mo,surprise
805,iznenadinela pe,v phr itr,,1. wonder 2. be surprised
806,izňeňadžeňe,n m,,surprise
807,iznendno,adj,,sudden
808,iznerverinela,v itr,-dž-/-mo,be annoyed
809,izveštinela,v tr,-dž-/-mo,report
810,izvodibe,n m,,production
811,izvodinela,v tr,-dž-/-mo,practise
812,izvor,n m,,1. source 2. spring (of water) 3. resource
813,izvršimo,adj m,,executed
814,jag,n m,-a/-es-,"1. fire, blaze 2. flame"
815,jahači,n m,-ija/-es-,rider
816,jahaňe,n m,,ride
817,jakh,n f,,eye
818,jakhesro phandlo,n phr m,,eyelid
819,jakna,n f,-e/-a-,jacket
820,jama,n m,,pit
821,januar,n m,,January
822,jarco,n m,-ja/-os-,1. billy goat 2. goatling
823,jaresro žumance,n f,,egg yolk
824,jaro,n m,-e/-es-,egg
825,jasno,adj,,clear
826,jasno,adv mod,,apparently
827,jašterica,n f,-e/-a-,thrush
828,jastuko,n m,-ja/-os-,"cushion, pillow"
829,javer,adj indef,,1. another 2. next
830,javno,adj,,public
831,ječam,n m,,barley
832,jedino,adj,,single
833,jednako,adv mod,,equally
834,jednako,adj,,equal
835,jednostavno,adj,,"1. ordinary, common 2. plain, simple"
836,jedro,n m,-ja/-os-,sail
837,jedva,adv mod,,hardly
838,jeftino,adj,,cheap
839,jek,num card,,one
840,jek jekheja,adv,,each other
841,jela,n f,-e/-a-,fir
842,jelen,n m,,1. roe 2. roebuck
843,jeleni,n m,-ija/-es-,1. male stag 2. roebuck 3. roe
844,jepti,num mult,,once
845,jesen,n m,,autumn
846,jestivo,adj,,edible
847,jetra,n f,-e/-a-,liver
848,jevend,n m,-a/-es-,winter
849,jevreji,n m,,"Jew, Jewess"
850,jevrejsko,adj,,Jewish
851,jež,n m,,hedgehog
852,jovino drvo,n m,-ja/-os-,alder
853,jug,n m,,south
854,juli,n m,-ija/-es-,July
855,juni,n m,-ija/-es-,June
856,jurinela,v tr,-dž-/-mo,run
857,južno,adj,,southern
858,ka,part fut,,will (future)
859,kaca,n f,-e/-a-,cask
860,kadro,adj,,capable
861,kafa,n f,-e/-a-,coffee
862,kafana,n f,-e/-a-,"pub, inn"
863,kaiš,n m,,belt
864,kaiši,n m,-ija/-es-,string
865,kajinela,v tr,-dž-/-mo,regret
866,kako,n m,-e/-es-,uncle (father's brother)
867,kakoskiri romni,n phr f,-ja/-ja-,aunt (father's sister)
868,kalaj,n m,,tin
869,kaľardi,n f,-ja/-ja-,police
870,kalemi,n m,-ija/-es-,pencil
871,kaľipe,n m,-pa/-pas-,blackness
872,kalo,adj m,,black
873,kaľovela,v itr,-dž-/-d-,1. be black 2. become black
874,kan,n f,,1. ear 2. earlap
875,kanap,n m,,thread
876,kancelarija,n f,-e/-a-,office
877,kanglik,n f,,comb
878,kanta,n f,-e/-a-,can
879,kapako,n m,-ja/-os-,lid
880,kapija,n f,-e/-a-,gate
881,kaputi,n m,-ija/-es-,coat
882,kar,n m,-a/-es-,penis
883,karši,adv loc,,opposite to
884,karta,n f,-e/-a-,card
885,kaš,n m,-a/-es-,1. wood (material) 2. stick 3. spit (for cooking)
886,kaš šatorese,n phr m,,tent pole
887,kašľiba,n m,,cough
888,kašľinela,v itr,-dž-/-mo,cough
889,kasnije,adv temp,,later
890,kasno,adj m,,late
891,kasno,adv temp,,late
892,kasro,pron int,,whose
893,kaštunalo,adj m,,wooden
894,kašuko,adj m,,deaf
895,katar,adv int,,from where
896,kazan,n m,,cauldron
897,kazna,n f,-e/-a-,punishment
898,kazninela,v tr,-dž-/-mo,punish
899,keceľa,n f,,apron
900,keda,conj,,when
901,keda,adv int,,when
902,keľ,n m,,"kale, cabbage"
903,khaľardo,n m,-e/-es-,policeman
904,kham,n m,-a/-es-,sun
905,khamesro ikľojbe,n phr m,,sunrise
906,khamesro svetlost,n phr m,,sunlight
907,khamesro zalazak,n m,,sunset
908,khamňarela,v tr,-dž-/-d-,make pregnant
909,khamni,adj f,,pregnant
910,khamnola,v itr,-il-/-il-,become pregnant
911,khandela,v itr,"-∅-, -indž-/-ind-",stink
912,khanguri,n f,-ja/-ja-,church
913,khani,n f,-ja/-ja-,"1. hen, chicken 2. chick"
914,khaš,n m,-a/-es-,1. tree 2. root
915,khosela,v tr,-t-/-t-,1. wipe 2. sweep 3. scratch
916,khujbe,n m,-ba/-bas-,1. hit 2. entering
917,khul,n m,-a/-es-,excrement
918,khuvela,v tr,-dž-/-d-,"1. knit, weave 2. beat, strike 3. whip 4. kick"
919,khuvela andre,v phr itr,,"enter, go in"
920,khuvibe,n m,-ba/-bas-,kick
921,ki desno strana,adv loc,,on the right (side)
922,ki levo strana,adv loc,,on the left (side)
923,ki strana,adv loc,,"on the side, aside"
924,ki tetradi,adv temp,,on Wednesday(s)
925,kicinela,v tr,-dž-/-mo,bite
926,kijinela,v itr,-dž-/-mo,sneeze
927,kilometar,n m,,kilometre
928,kiselina,n f,-e/-a-,acid
929,klaninela,v itr,-dž-/-mo,bow
930,klarinet,n m,,clarinet
931,klaso,n m,-ja/-os-,grain ear
932,klaviri,n m,-ija/-es-,piano
933,klečinela,v itr,-dž-/-mo,kneel
934,kľešta,n f,-e/-a-,pincers
935,kletva,n f,-e/-a-,curse
936,klisura,n f,-e/-a-,gorge
937,klizinela,v itr,-dž-/-mo,"1. slip, slide 2. flow"
938,klo,pron poss 2 sg m,,your (sg.)
939,kľučo,n m,-ja/-os-,key
940,kniževno,adj,,literary
941,ko,prep,,"in, to"
942,ko aver strana,prep,,on the other side of
943,ko četvrtkija,adv temp,,on Thursdays
944,ko četvrtko,adv temp,,on Thursday
945,ko divesro vakti,adv temp,,in the daytime
946,ko drumo,adv loc,,away
947,ko javer strana,adv,,"1. on the other side 2. in some way, somehow"
948,ko jesen,adv temp,,in autumn
949,ko jevend,adv temp,,in winter
950,ko krajo,adv loc,,at the end
951,ko kurke,adv temp,,on Sundays
952,ko kurko,adv temp,,on Sunday
953,ko maškar,prep,,in the middle of
954,ko nilaj,adv temp,,in summer
955,ko oštunalo,adv loc,,at the edge
956,ko paračuj,adv temp,,on Friday(s)
957,ko paračuja,adv temp,,on Fridays
958,ko pazaŕa,adv temp,,on Saturdays
959,ko pazari,adv temp,,on Saturday
960,ko podne,adv temp,,at noon
961,ko pondanikija,adv temp,,on Mondays
962,ko pondaniko,adv temp,,on Monday
963,ko proleče,adv temp,,in spring
964,ko tornikija,adv temp,,on Tuesdays
965,ko torniko,adv temp,,on Tuesday
966,kobinela,v tr,-dž-/-mo,execrate
967,kofa,n f,-e/-a-,bucket
968,koj,prep,,at
969,koj,pron int,,who
970,kokalo,n m,-e/-es-,bone
971,kokori,adv mod,,alone
972,kokoripe,n m,-pa/-pas-,loneliness
973,kolac,n m,,stake
974,kolač,n m,,cake
975,kolekcija,n f,-e/-a-,collection
976,kolevka,n f,-e/-a-,cradle
977,kolica,n f,-e/-a-,cart
978,koľin,n f,,"breast, chest (anat.)"
979,komarac,n m,,mosquito
980,komenti,n m,-ija/-es-,comment
981,komercijalno,adj,,commercial
982,kompanija,n f,-e/-a-,company
983,kompjuter,n m,,computer
984,komplicirano,adj,,complicated
985,komšija,n m,,neighbour
986,komuna,n f,-e/-a-,hall
987,konačno,adv temp,,finally
988,konkretno,adj,,concrete
989,konstrukcija,n f,-e/-a-,construction
990,kontrola,n f,-e/-a-,control
991,kontrolinela,v tr,-dž-/-mo,"control, check"
992,konzervativno,adj,,conservative
993,kopriva,n f,-e/-a-,nettle
994,korako,n m,-ja/-os-,"step, footstep"
995,korisniko,n m,-ja/-os-,user
996,korisno,adj,,"useful, helpful"
997,korist,n m,,benefit
998,koristimo,adj m,,used up
999,koristinela,v tr,-dž-/-mo,use
1000,korito,n m,-ja/-os-,trough
1001,korolo,adj m,,blind
1002,kororipe,n m,-pa/-pas-,blindness
1003,košarka,n f,-e/-a-,basket
1004,kosibe,n m,,mowing
1005,kosinela,v tr,-dž-/-mo,mow
1006,koštinela,v itr,-dž-/-mo,cost
1007,kotar,prep,,from
1008,kotar distanca,adv loc,,from a distance
1009,kotor,n m,-a/-es-,1. piece 2. bite
1010,kova,pron rel,,which (rel.)
1011,kova,adj indef m,,"some, that"
1012,kovači,n m,-ija/-es-,blacksmith
1013,kovačnica,n f,-e/-a-,forge
1014,kovinela,v tr,-dž-/-mo,forge
1015,kovinela e graste,v phr,,shoe a horse
1016,kovlo,adj m,,1. soft 2. mild 3. easy (opposite of difficult)
1017,kovľola,v itr,-il-/-il-,"soften, become soft"
1018,kožno,adj,,of leather
1019,kozom,adj int,,how much
1020,krajo,n m,-ja/-os-,end
1021,kraľevina,n f,-e/-a-,kingdom
1022,kraľi,n m,-ija/-es-,king
1023,kraľica,n f,-e/-a-,queen
1024,kraľsko,adj m,,royal
1025,krastavica,n f,-e/-a-,cucumber
1026,kratkovidno,adj,,"myopic, shortsighted"
1027,krčmari,n m,-ija/-es-,landlord (public house)
1028,krčmarica,n f,-e/-a-,landlady (public house)
1029,kreacija,n m,,creation
1030,kreativno,adj,,creative
1031,krema,n f,-e/-a-,cream
1032,krevet,n m,,bed
1033,krilo,n m,-ja/-os-,lap
1034,kriminal,n m,,crime
1035,kritičan,adj m,,critical
1036,krivinela,v tr,-dž-/-mo,blame
1037,krivo,adj,,guilty
1038,krlo,n m,-ja/-os-,throat
1039,krma,n f,-e/-a-,pasture
1040,krompiri,n m,-ija/-es-,potato
1041,krov,n m,,roof
1042,krpa,n f,-e/-a-,1. rag 2. ribbon
1043,krstibe,n m,,baptism
1044,krstimo,adj m,,baptised
1045,krsto,n m,-ja/-os-,cross
1046,krtako,adj m,,short
1047,kruglo,adv loc,,round
1048,krugo,adj,,round
1049,krugo,n m,-ja/-os-,circle
1050,kruna,n f,-e/-a-,crown
1051,krupno,adv mod,,largely
1052,kruška,n f,-e/-a-,pear
1053,kruškako kaš,n phr f,,pear tree
1054,kruto,adj,,stiff
1055,kucinela,v itr,-dž-/-mo,knock
1056,kučka,n f,-e/-a-,bitch
1057,kuhiňa,n f,-e/-a-,kitchen
1058,labavo,adj,,"loose, slack"
1059,lačhipe,n m,-pa/-pas-,peace
1060,lačho,adj m,,good
1061,lačipe,n m,-pa/-pas-,peace
1062,lačo,adj m,,wonderful
1063,ladž,n f,,"shame, disgrace"
1064,ladžala,v itr,-j-/-andil-,be ashamed
1065,ladžandilo,adj m,,ashamed
1066,ladžarela,v tr,-dž-/-d-,make so. feel ashamed
1067,ladžavesro,adj m,,shameful
1068,ladžavo,adj m,,shy
1069,lafi,n m,-ija/-es-,word
1070,lako,adv mod,,easily
1071,lampa,n f,-e/-a-,lamp
1072,lan,n m,,flax
1073,lanco,n m,-ja/-os-,necklace
1074,lasta,n f,-e/-a-,swallow
1075,lastavica,n f,-e/-a-,swallow
1076,lažno,adj,,deceptive
1077,lečimo,adj m,,cured
1078,lečinela,v tr,-dž-/-mo,heal
1079,led,n m,,ice
1080,ledomo,adj m,,icy
1081,ľegarela,v tr,-dž-/-d-,lead
1082,ľela,v tr,-dž-/-d-,1. take 2. acquire
1083,leminela,v tr,-dž-/-mo,solder
1084,len,n m,-a/-es-,"1. creek 2. stream, river"
1085,ľen,n m,-a/-es-,"1. creek 2. river, stream"
1086,lepľivo,adj,,"sticky, gluey, glutinous, gummy"
1087,leptir,n m,,butterfly
1088,lešnik,n m,,hazelnut
1089,letinela,v itr,-dž-/-mo,fly
1090,levako,n m,-ja/-os-,funnel
1091,levo,adv loc,,on the left (side)
1092,levo,adj,,left
1093,lezbijsko,adj,,lesbian
1094,lično,adj,,"individual, private"
1095,lideri,n m,-ija/-es-,leader
1096,ľil,n m,-a/-es-,1. paper (material) 2. newspaper
1097,ľima,n f pl,,snot
1098,limalo,adj m,,snotty
1099,limuni,n m,-ija/-es-,lemon
1100,linija,n f,-e/-a-,line
1101,lisac,n m,,fox
1102,lisica,n f,-e/-a-,"vixen, female fox"
1103,lista,n f,-e/-a-,list
1104,listo,n m,-ja/-os-,leaf
1105,livada,n f,-e/-a-,1. field 2. valley
1106,lizgavo,adj,,"slippery, slippy"
1107,ližinela,v tr,-dž-/-mo,lick
1108,lokhipe,n m,-pa/-pas-,lightness
1109,lokho,adj m,,light (opposite of heavy)
1110,lolipe,n m,-pa/-pas-,redness
1111,lolo,adj m,,red
1112,loľola,v itr,-il-/-il-,"blush, become red, redden"
1113,lon,n m,-a/-es-,salt
1114,lonco,n m,-ja/-os-,pot
1115,londarela,v tr,-dž-/-d-,salt
1116,londo,adj m,,salty
1117,lopata,n f,-e/-a-,shovel
1118,lopta,n f,-e/-a-,ball
1119,lošnipa,n m,,evil
1120,lošnipe,n m,,"1. misfortune, bad luck 2. abuse"
1121,lošno,adv mod,,badly
1122,lošno,adj m,,1. bad 2. nasty 3. cruel
1123,lovac,n m,,hunter
1124,love,n m pl,,money
1125,lovibe,n m,,hunt
1126,lovinela,v tr,-dž-/-mo,hunt
1127,lovinela mačhen,v phr,,fish
1128,ľubazno,adj,,"1. kind 2. polite, courteous"
1129,ľubazno,adv mod,,liebenswürdig
1130,ľubomora,n f,-e/-a-,jealousy
1131,ľubomorno,adj,,jealous
1132,ľuľinela,v itr,-dž-/-mo,1. roll 2. swing
1133,luludi,n f,-ja/-ja-,flower
1134,ľuska,n f,-e/-a-,peel
1135,ľuštinela,v tr,-dž-/-mo,peel
1136,ľuto,adj,,hot (spicy)
1137,ma,part neg,,not (+ imperative)
1138,mačarela,v tr,-dž-/-d-,make so. drunk
1139,mačhi,n f,-ja/-ja-,1. fly 2. beetle
1140,mačho,n m,-e/-es-,fish
1141,mači,n m,-ija/-es-,sword
1142,mačija,n f,-e/-a-,stepmother
1143,mačka,n f,-e/-a-,cat
1144,mačori,n m,-ija/-es-,tomcat
1145,mačovela,v itr,-dž-/-d-,get drunk
1146,mada,conj,,although
1147,madžija,n m,,witchcraft
1148,madžioničari,n m,-ija/-es-,magician
1149,magično,adj,,magical
1150,magla,n f,-e/-a-,1. fog 2. steam
1151,maj,n m,,May
1152,majmun,n m,,monkey
1153,makar,conj,,although
1154,makazija,n f,-e/-a-,scissors
1155,maminela,v tr,-dž-/-mo,lure
1156,mangela,v tr,-l-/-l-,"1. want 2. love, like"
1157,mangipe,n m,-pa/-pas-,love
1158,mangli,n f,-ja/-ja-,lover (f.)
1159,manglo,n m,-e/-es-,lover (m.)
1160,manglo,adj m,,lovely
1161,maňina,n f,-e/-a-,minority
1162,manuš,n m,-a/-es-,"human, person"
1163,manuša,n m pl,,people
1164,manušikani vrsta,n phr f,,mankind
1165,manušikano,adj m,,human
1166,maramica,n f,-e/-a-,1. kerchief 2. handkerchief
1167,marela,v tr/itr,-dž-/-d-,1. fight 2. beat
1168,marela muj,v phr itr,,"fool, mock, taunt, make fun of"
1169,margarin,n m,,butter
1170,maribe,n m,-ba/-bas-,1. fight 2. quarrel 3. war
1171,marľivo,adj m,,diligent
1172,maro,n m,-e/-es-,1. bread 2. food 3. meal
1173,mart,n m,,March
1174,mas,n m,-a/-es-,1. body 2. flesh 3. meat
1175,masek,n m,-a/-es-,1. moon 2. month
1176,masekosro,adv temp,,monthly
1177,mašina,n f,-e/-a-,machine
1178,maškar,prep,,amongst
1179,maškaribe,n m,-ba/-bas-,middle
1180,maškaruno,adj m,,"central, middle"
1181,maškaruno naj,n phr m,,ring finger
1182,maslinka,n f,-e/-a-,olive
1183,masno,adj m,,1. greasy 2. lousy
1184,mašta,n f,-e/-a-,imagination
1185,materija,n f,-e/-a-,matter
1186,materijal,n m,,material
1187,mato,adj m,,drunk
1188,mazno,adj,,smooth
1189,me,pron pers 1 sg,,I
1190,mečka,n f,-e/-a-,female bear
1191,medicina,n f,-e/-a-,medicine (the science)
1192,medicinska sestra,n f,-e/-a-,nurse
1193,medicinsko,adj m,,medical
1194,medvedi,n m,-ija/-es-,bear
1195,medžutim,adv mod,,nevertheless
1196,mehaničar,n m,,mechanic
1197,meľaiko,n m,,angel
1198,melalipe,n m,-pa/-pas-,dirt
1199,melalo,adj m,,dirty
1200,meľardžola,v itr,-il-/-il-,get dirty
1201,meľarela,v tr,-dž-/-d-,1. make dirty 2. render unclean (by action or word)
1202,melibe,n m,,grinding
1203,melimo mas,n phr m,,minced meat
1204,melinela,v tr,-dž-/-mo,grind
1205,men,n f,,neck
1206,meňibe,n m,,change
1207,menstruacija,n f,-e/-a-,menstruation
1208,mentalno,adj,,mental
1209,mera,n m,,1. measure 2. metre
1210,merela,v itr,-dž-/-d-,die
1211,meribe,n m,-ba/-bas-,death
1212,merinela,v tr,-dž-/-mo,measure
1213,mesari,n m,-ija/-es-,butcher
1214,mešavina,n f,-e/-a-,mixture
1215,mesaži,n m,-ija/-es-,message
1216,mesečno,adj,,monthly
1217,mešimo,adj m,,mixed
1218,mešinela,v tr,-dž-/-mo,"1. mix 2. stir 3. interfere, meddle"
1219,metar,n f,,metre
1220,metko,n m,-ja/-os-,shot
1221,metla,n f,-e/-a-,broom
1222,miliono,num card,,million
1223,milost,n m,,mercy
1224,mindž,n f,,vulva
1225,minimalno,adv mod,,least
1226,ministar,n m,,minister
1227,minuta,n f,-e/-a-,minute
1228,miriš,n f,,"stench, smell, odour"
1229,mirišinela,v tr,-dž-/-mo,1. smell 2. taste
1230,mirišľivo,adj,,"fragrant, pleasant-smelling"
1231,mirno,adj m,,"1. peaceful 2. quiet, silent"
1232,mirno,adv mod,,"quietly, silently"
1233,mirňola,v itr,-il-/-il-,grow silent
1234,miro,pron poss 1 sg m,,my
1235,miro,n m,-ja/-os-,quiet
1236,mirujinela,v itr,-dž-/-mo,have a rest
1237,mišič,n m,,muscle
1238,mišľeňe,n m,,1. thought 2. opinion
1239,mislibe,n m,,thinking
1240,mislinela,v tr/itr,-dž-/-mo,"1. think, mean 2. mind"
1241,mlatinela,v tr,-dž-/-mo,mill
1242,mlin,n f,,mill
1243,mlinari,n m,-ija/-es-,miller
1244,mlo,pron poss 1 sg m,,my
1245,mo,pron poss 1 sg m,,my
1246,mobilno,adj,,mobile
1247,moderno,adj m,,modern
1248,modronela,v itr,-dž-/-d-,become blue
1249,moguče,adv mod,,"possibly, presumably"
1250,moguče,adj,,possible
1251,moguče tano,part mod,,it is possible
1252,mogučnost,n m,,possibility
1253,molba,n f,-e/-a-,request
1254,molim,part,,please
1255,molinela,v tr,-dž-/-mo,1. beg 2. request 3. pray
1256,molitva,n f,-e/-a-,prayer
1257,momenti,n m,-ija/-es-,moment
1258,mora,part mod,,"must, have to"
1259,moralno,adj,,moral
1260,more,n m,,sea
1261,morti,n f,-ja/-ja-,"1. skin (human), skin (animal) 2. fur, pelt 3. leather"
1262,mosto,n m,-ja/-os-,bridge
1263,mothavela,v tr,-dž-/-d-,"show, demonstrate"
1264,motika,n f,-e/-a-,hoe
1265,možda,adv mod,,"maybe, perhaps"
1266,mrazo,n m,-ja/-os-,frost
1267,mreža,n f,-e/-a-,net
1268,mršavo,adj,,lean
1269,mrz,n m,,laziness
1270,mrzalo,adj m,,lazy
1271,mrzinela,v tr,-dž-/-mo,hate
1272,mržňa,n m,,hatred
1273,mrzomo,adj m,,frozen
1274,mrzonela,v itr,-dž-/-d-,freeze
1275,mučibe,n m,,wheel
1276,mucinela,v itr,-dž-/-mo,stutter
1277,mudarela,v tr,-dž-/-d-,1. kill 2. murder
1278,mudro,adv mod,,wisely
1279,muj,n m,-a/-es-,1. mouth 2. face
1280,mukhela,v tr,,1. let 2. let go 3. drop 4. realise 5. leave
1281,mulikane,adv mod,,desperately
1282,mulikano sanduko,n phr m,,coffin
1283,mulo,adj m,,dead
1284,mumuľi,n f,-ja/-ja-,candle
1285,murš,n m,-a/-es-,man (male)
1286,muršikano,adj m,,male
1287,muruzi,n m,-ija/-es-,"maize, corn"
1288,musafiri,n m,-ija/-es-,"1. guest, visitor 2. stranger"
1289,musafiri,adj,,foreign
1290,musafirka,n f,-e/-a-,"1. guest (f.), visitor (f.) 2. stranger (f.)"
1291,mušica,n f,-e/-a-,gnat
1292,mustakija,n f,-e/-a-,moustache
1293,mušterija,n m,,customer
1294,muter,n m,-a/-es-,urine
1295,mutňavina,n f,,mist
1296,mutrela,v itr,-dž-/-d-,urinate
1297,muzičari,n m,-ija/-es-,musician
1298,muzika,n f,-e/-a-,music
1299,muzikalno,adj m,,musical
1300,muzinela,v tr,-dž-/-mo,milk
1301,na,part neg,,1. no 2. not (+ indicative)
1302,na,adj indef,,no
1303,na šaj,part mod,,not be able to
1304,na žalost,adv mod,,unfortunately
1305,nabinela,v tr,-dž-/-mo,pack
1306,nacija,n f,-e/-a-,nation
1307,način,n m,,sort
1308,nacionalno,adj m,,national
1309,nada,n f,-e/-a-,hope
1310,nadinela,v itr,-dž-/-mo,hope
1311,naglasinela,v tr,-dž-/-mo,stress
